bcc,fcc,hcp,Interatomic dist,nd,cn sur,Ed,Edw,Eu,SE,WF,CN,atomic n,valence e,element period,element weight,covalent r,EN Pauling,EN Allred,E
0.0,0.0,1.0,0.40091743119266043,1.0,0.8,0.13654301499605365,0.06953162723322066,0.06373537716821304,0.0968586387434555,0.026041666666666647,0.5714285714285714,0.15517241379310345,0.1111111111111111,0.0,0.13436527619711727,0.21276595744680862,0.3257575757575757,0.8593749999999999,-413.0
0.0,0.0,1.0,0.40091743119266043,1.0,0.8,0.13654301499605365,0.06953162723322066,0.06373537716821304,0.0968586387434555,0.026041666666666647,0.2857142857142857,0.15517241379310345,0.1111111111111111,0.0,0.13436527619711727,0.21276595744680862,0.3257575757575757,0.8593749999999999,-337.0
0.0,0.0,1.0,0.40091743119266043,1.0,0.6,0.12470402525651138,0.07339449541284404,0.06534893102057285,0.18586387434554977,0.04340277777777777,0.2857142857142857,0.15517241379310345,0.1111111111111111,0.0,0.13436527619711727,0.21276595744680862,0.3257575757575757,0.8593749999999999,-509.0
0.0,0.0,1.0,0.40091743119266043,1.0,0.6,0.12470402525651138,0.07339449541284404,0.06534893102057285,0.18586387434554977,0.04340277777777777,1.0,0.15517241379310345,0.1111111111111111,0.0,0.13436527619711727,0.21276595744680862,0.3257575757575757,0.8593749999999999,-491.0
0.0,0.0,1.0,0.40091743119266043,1.0,0.6,0.12470402525651138,0.07339449541284404,0.06534893102057285,0.18586387434554977,0.04340277777777777,0.7142857142857143,0.15517241379310345,0.1111111111111111,0.0,0.13436527619711727,0.21276595744680862,0.3257575757575757,0.8593749999999999,-531.0
0.0,0.0,1.0,1.0,0.0,1.0,0.9865824782951855,0.779333655239015,0.5603065752319484,0.20942408376963356,0.2378472222222222,0.2857142857142857,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-739.0
0.0,0.0,1.0,1.0,0.0,1.0,0.9865824782951855,0.779333655239015,0.5603065752319484,0.20942408376963356,0.2378472222222222,0.42857142857142855,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-736.0
0.0,0.0,1.0,1.0,0.0,1.0,0.9865824782951855,0.779333655239015,0.5603065752319484,0.20942408376963356,0.2378472222222222,0.7142857142857143,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-831.0
0.0,0.0,1.0,1.0,0.0,0.8,0.9731649565903708,0.7629164654756156,0.5147236789027835,0.20418848167539272,0.052083333333333294,0.14285714285714285,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-724.0
0.0,0.0,1.0,1.0,0.0,0.8,0.9731649565903708,0.7629164654756156,0.5147236789027835,0.20418848167539272,0.052083333333333294,0.42857142857142855,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-616.0
0.0,0.0,1.0,1.0,0.0,0.8,0.9731649565903708,0.7629164654756156,0.5147236789027835,0.20418848167539272,0.052083333333333294,0.2857142857142857,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-670.0
0.0,0.0,1.0,1.0,0.0,0.8,0.9731649565903708,0.7629164654756156,0.5147236789027835,0.20418848167539272,0.052083333333333294,0.5714285714285714,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-790.0
0.0,0.0,1.0,1.0,0.0,0.6,0.9297553275453827,0.692419121197489,0.45824929407018966,0.2146596858638744,0.09895833333333329,0.2857142857142857,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-781.0
0.0,0.0,1.0,1.0,0.0,0.6,0.9297553275453827,0.692419121197489,0.45824929407018966,0.2146596858638744,0.09895833333333329,1.0,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-755.0
0.0,0.0,1.0,1.0,0.0,0.6,0.9297553275453827,0.692419121197489,0.45824929407018966,0.2146596858638744,0.09895833333333329,0.7142857142857143,0.3103448275862069,0.2222222222222222,0.5,0.28912381340824017,1.0,0.0,0.0,-836.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,1.0,0.9289660615627466,0.8971511347175278,0.45703912868091984,0.4633507853403142,0.6111111111111109,0.2857142857142857,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-779.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,1.0,0.9289660615627466,0.8971511347175278,0.45703912868091984,0.4633507853403142,0.6111111111111109,0.2857142857142857,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-757.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,1.0,0.9289660615627466,0.8971511347175278,0.45703912868091984,0.4633507853403142,0.6111111111111109,0.42857142857142855,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-702.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,1.0,0.9289660615627466,0.8971511347175278,0.45703912868091984,0.4633507853403142,0.6111111111111109,0.7142857142857143,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-881.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.8,0.920284135753749,0.8874939642684693,0.4671238402581687,0.4712041884816755,0.2378472222222222,0.14285714285714285,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-830.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.8,0.920284135753749,0.8874939642684693,0.4671238402581687,0.4712041884816755,0.2378472222222222,0.42857142857142855,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-688.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.8,0.920284135753749,0.8874939642684693,0.4671238402581687,0.4712041884816755,0.2378472222222222,0.2857142857142857,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-705.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.8,0.920284135753749,0.8874939642684693,0.4671238402581687,0.4712041884816755,0.2378472222222222,0.5714285714285714,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-812.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.6,0.877663772691397,0.8140994688556252,0.4735780556676079,0.43979057591623044,0.27604166666666663,0.2857142857142857,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-843.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.6,0.877663772691397,0.8140994688556252,0.4735780556676079,0.43979057591623044,0.27604166666666663,1.0,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-787.0
0.0,0.0,1.0,0.3954128440366969,0.1111111111111111,0.6,0.877663772691397,0.8140994688556252,0.4735780556676079,0.43979057591623044,0.27604166666666663,0.7142857142857143,0.017241379310344827,0.3333333333333333,0.0,0.01915650841057554,0.36170212765957466,0.24242424242424246,0.328125,-927.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,1.0,0.6471981057616416,0.4838242394978271,0.31423961274707546,0.5287958115183247,0.626736111111111,0.0,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-468.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,1.0,0.6471981057616416,0.4838242394978271,0.31423961274707546,0.5287958115183247,0.626736111111111,0.2857142857142857,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-698.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,1.0,0.6471981057616416,0.4838242394978271,0.31423961274707546,0.5287958115183247,0.626736111111111,0.2857142857142857,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-684.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,1.0,0.6471981057616416,0.4838242394978271,0.31423961274707546,0.5287958115183247,0.626736111111111,0.42857142857142855,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-567.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,1.0,0.6471981057616416,0.4838242394978271,0.31423961274707546,0.5287958115183247,0.626736111111111,0.7142857142857143,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-669.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.8,0.632991318074191,0.44519555770159336,0.42396127470754347,0.8455497382198954,0.2482638888888888,0.0,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-594.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.8,0.632991318074191,0.44519555770159336,0.42396127470754347,0.8455497382198954,0.2482638888888888,0.14285714285714285,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-751.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.8,0.632991318074191,0.44519555770159336,0.42396127470754347,0.8455497382198954,0.2482638888888888,0.14285714285714285,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-781.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.8,0.632991318074191,0.44519555770159336,0.42396127470754347,0.8455497382198954,0.2482638888888888,0.42857142857142855,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-571.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.8,0.632991318074191,0.44519555770159336,0.42396127470754347,0.8455497382198954,0.2482638888888888,0.2857142857142857,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-527.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.8,0.632991318074191,0.44519555770159336,0.42396127470754347,0.8455497382198954,0.2482638888888888,0.5714285714285714,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-608.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.6,0.6203630623520126,0.4635441815548045,0.38684953610326744,0.6518324607329843,0.39930555555555547,0.14285714285714285,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-607.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.6,0.6203630623520126,0.4635441815548045,0.38684953610326744,0.6518324607329843,0.39930555555555547,0.2857142857142857,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-690.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.6,0.6203630623520126,0.4635441815548045,0.38684953610326744,0.6518324607329843,0.39930555555555547,1.0,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-626.0
0.0,0.0,1.0,0.24678899082568787,0.4444444444444444,0.6,0.6203630623520126,0.4635441815548045,0.38684953610326744,0.6518324607329843,0.39930555555555547,0.7142857142857143,0.3793103448275862,0.6666666666666666,0.5,0.34895500983481453,0.25531914893617036,0.515151515151515,0.39062500000000006,-664.0
0.0,0.0,1.0,0.6981651376146786,0.0,1.0,0.9715864246250986,0.8734910671173346,0.46994755949979833,0.2827225130890053,0.3020833333333333,0.2857142857142857,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-753.0
0.0,0.0,1.0,0.6981651376146786,0.0,1.0,0.9715864246250986,0.8734910671173346,0.46994755949979833,0.2827225130890053,0.3020833333333333,0.42857142857142855,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-739.0
0.0,0.0,1.0,0.6981651376146786,0.0,1.0,0.9715864246250986,0.8734910671173346,0.46994755949979833,0.2827225130890053,0.3020833333333333,0.7142857142857143,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-871.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.8,0.9794790844514601,0.895219700627716,0.44977813634530056,0.26439790575916233,0.08854166666666662,0.14285714285714285,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-752.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.8,0.9794790844514601,0.895219700627716,0.44977813634530056,0.26439790575916233,0.08854166666666662,0.42857142857142855,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-665.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.8,0.9794790844514601,0.895219700627716,0.44977813634530056,0.26439790575916233,0.08854166666666662,0.2857142857142857,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-688.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.8,0.9794790844514601,0.895219700627716,0.44977813634530056,0.26439790575916233,0.08854166666666662,0.5714285714285714,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-801.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.6,0.9360694554064719,0.8179623370352487,0.4332392093586124,0.27748691099476447,0.13368055555555555,0.2857142857142857,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-841.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.6,0.9360694554064719,0.8179623370352487,0.4332392093586124,0.27748691099476447,0.13368055555555555,1.0,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-794.0
0.0,0.0,1.0,0.6981651376146786,0.0,0.6,0.9360694554064719,0.8179623370352487,0.4332392093586124,0.27748691099476447,0.13368055555555555,0.7142857142857143,0.0,0.2222222222222222,0.0,0.0,0.6170212765957445,0.10606060606060615,0.1406249999999998,-882.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,1.0,0.574585635359116,0.40318686624818934,0.37192416296893915,0.6151832460732984,0.8975694444444443,0.0,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-502.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,1.0,0.574585635359116,0.40318686624818934,0.37192416296893915,0.6151832460732984,0.8975694444444443,0.2857142857142857,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-718.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,1.0,0.574585635359116,0.40318686624818934,0.37192416296893915,0.6151832460732984,0.8975694444444443,0.2857142857142857,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-654.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,1.0,0.574585635359116,0.40318686624818934,0.37192416296893915,0.6151832460732984,0.8975694444444443,0.42857142857142855,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-571.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,1.0,0.574585635359116,0.40318686624818934,0.37192416296893915,0.6151832460732984,0.8975694444444443,0.7142857142857143,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-607.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.8,0.5848460931333859,0.42008691453404146,0.373537716821299,0.6989528795811519,0.4357638888888888,0.0,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-555.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.8,0.5848460931333859,0.42008691453404146,0.373537716821299,0.6989528795811519,0.4357638888888888,0.14285714285714285,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-664.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.8,0.5848460931333859,0.42008691453404146,0.373537716821299,0.6989528795811519,0.4357638888888888,0.14285714285714285,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-716.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.8,0.5848460931333859,0.42008691453404146,0.373537716821299,0.6989528795811519,0.4357638888888888,0.42857142857142855,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-538.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.8,0.5848460931333859,0.42008691453404146,0.373537716821299,0.6989528795811519,0.4357638888888888,0.5714285714285714,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-602.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.6,0.5864246250986582,0.4316755190729117,0.40177490923759585,0.8167539267015708,0.579861111111111,0.0,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-555.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.6,0.5864246250986582,0.4316755190729117,0.40177490923759585,0.8167539267015708,0.579861111111111,0.14285714285714285,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-666.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.6,0.5864246250986582,0.4316755190729117,0.40177490923759585,0.8167539267015708,0.579861111111111,0.14285714285714285,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-732.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.6,0.5864246250986582,0.4316755190729117,0.40177490923759585,0.8167539267015708,0.579861111111111,0.2857142857142857,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-729.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.6,0.5864246250986582,0.4316755190729117,0.40177490923759585,0.8167539267015708,0.579861111111111,1.0,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-643.0
0.0,0.0,1.0,0.18807339449541285,0.6666666666666666,0.6,0.5864246250986582,0.4316755190729117,0.40177490923759585,0.8167539267015708,0.579861111111111,0.7142857142857143,0.39655172413793105,0.7777777777777778,0.5,0.36915091670997485,0.21276595744680862,0.7424242424242425,0.48437499999999983,-689.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,1.0,0.7829518547750592,0.8778367938194108,1.0,0.6282722513089006,0.8177083333333333,0.0,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-490.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,1.0,0.7829518547750592,0.8778367938194108,1.0,0.6282722513089006,0.8177083333333333,0.2857142857142857,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-732.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,1.0,0.7829518547750592,0.8778367938194108,1.0,0.6282722513089006,0.8177083333333333,0.2857142857142857,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-739.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,1.0,0.7829518547750592,0.8778367938194108,1.0,0.6282722513089006,0.8177083333333333,0.42857142857142855,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-525.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,1.0,0.7829518547750592,0.8778367938194108,1.0,0.6282722513089006,0.8177083333333333,0.7142857142857143,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-701.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,0.8,0.7647987371744277,0.8387252535007244,0.47398144413069787,0.7146596858638744,0.3836805555555555,0.0,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-515.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,0.8,0.7647987371744277,0.8387252535007244,0.47398144413069787,0.7146596858638744,0.3836805555555555,0.14285714285714285,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-694.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,0.8,0.7647987371744277,0.8387252535007244,0.47398144413069787,0.7146596858638744,0.3836805555555555,0.14285714285714285,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-731.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,0.8,0.7647987371744277,0.8387252535007244,0.47398144413069787,0.7146596858638744,0.3836805555555555,0.42857142857142855,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-491.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,0.8,0.7647987371744277,0.8387252535007244,0.47398144413069787,0.7146596858638744,0.3836805555555555,0.5714285714285714,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-600.0
0.0,0.0,1.0,0.27706422018348614,0.4444444444444444,0.6,0.7529597474348855,0.8633510381458231,0.4300121016538927,0.7643979057591624,0.548611111111111,0.14285714285714285,0.9310344827586207,0.6666666666666666,1.0,0.9292222273388109,0.2765957446808512,0.515151515151515,0.5468749999999999,-623.0
